Identifier,Negative Prescriptions,Positive prescriptions,Race,Religion,Resource,Journey,Government guarantee,Prosperity,Safety
1869040506201,0.2802329659461975,0.31683850288391113,0.3958991765975952,0.4393141567707062,0.46548742055892944,0.4327259361743927,0.5667411684989929,0.2770761251449585,0.25553643703460693
1869040706201,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869040806202,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869040806201,0.38879644870758057,0.4309574067592621,0.4206242561340332,0.37605932354927063,0.7079815864562988,0.5912467241287231,0.461908757686615,0.3405945897102356,0.38833656907081604
1869041006201,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869041018202,0.3365125060081482,0.467630535364151,0.3629496395587921,0.40923404693603516,0.340414434671402,0.6062709093093872,0.548021137714386,0.3776928186416626,0.41197681427001953
1869041018206,0.2240164875984192,0.20216968655586243,0.31243467330932617,0.4057369828224182,0.30878475308418274,0.32660138607025146,0.34891051054000854,0.28553593158721924,0.3085216283798218
1869041018201,0.38938283920288086,0.36709895730018616,0.3907886743545532,0.428693026304245,0.429932177066803,0.465506911277771,0.4191696047782898,0.3411405682563782,0.25436660647392273
1869041018204,0.36467409133911133,0.5033740401268005,0.3919331729412079,0.41126400232315063,0.39240044355392456,0.5423562526702881,0.4996764361858368,0.3257211744785309,0.38449960947036743
1869041018203,0.35973063111305237,0.4809918701648712,0.34127211570739746,0.4156440496444702,0.4156735837459564,0.5495722889900208,0.5889838933944702,0.36513692140579224,0.39965277910232544
1869041018205,0.4265943765640259,0.48632559180259705,0.3838901221752167,0.43175941705703735,0.4188845157623291,0.573213517665863,0.565554678440094,0.3896390497684479,0.351915180683136
1869041018207,0.33657607436180115,0.47419828176498413,0.39276859164237976,0.423542857170105,0.35506606101989746,0.573213517665863,0.5336205959320068,0.399006187915802,0.41928431391716003
